CANONICAL_SMILES,REFERENCE_ID,NAME,DOI,LINK,ORGANISM,ORGANISM_PART,COCONUT_ID,MOL_FILENAME,STRUCTURAL_COMMENTS,GEO_LOCATION,LOCATION
C=C1C(=O)O[C@@H]2/C=C(/C)C3=CC(=O)[C@](C)(O3)[C@H](O)[C@@H](OC(=O)CC(C)C)[C@@H]12,232,Asteraceae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=232,Asteraceae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)C3=CC(=O)[C@](C)(O3)[C@H](OC(C)=O)[C@@H](OC(=O)CC(C)C)[C@@H]12,233,Asteraceae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=233,Asteraceae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)C3=CC(=O)[C@](C)(O3)[C@H](O)[C@@H](OC(=O)CC(C)C)[C@@H]12,234,Asteraceae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=234,Asteraceae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@@](C)(O)C[C@@H](OC(=O)CC(C)C)[C@@H]12,285,Compositae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=285,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@@](C)(O)[C@H](OC(C)=O)[C@@H](OC(=O)CC(C)C)[C@@H]12,286,Compositae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=286,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@@H](O)[C@@H]12,287,Compositae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=287,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@@](C)(O)[C@H](O)[C@@H](OC(=O)CC(C)C)[C@@H]12,288,Compositae,10.1016/j.phymed.2014.07.019,http://www.inflamnat.com/#/main/search/detail?id=288,Compositae,,,,,,
C=C(C)[C@@H]1CC[C@@]2(C)CC[C@@H](O)C(=C)[C@@H]2C1,289,Cyperaceae,10.1016/j.intimp.2016.05.017,http://www.inflamnat.com/#/main/search/detail?id=289,Cyperaceae,,,,,,
CC(C)=CCC/C(C)=C/[C@@H]1CC(C)=C[C@]2(C=C(CO)[C@H]3CC(=O)C(C)=C[C@H]3O2)O1,315,Marine,10.3390/md13117005,http://www.inflamnat.com/#/main/search/detail?id=315,Marine,,,,,,
C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@@H]34)[C@@H]12,374,Asteraceae,10.1016/j.fitote.2018.01.002,http://www.inflamnat.com/#/main/search/detail?id=374,Asteraceae,,,,,,
C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@H]43)[C@@H]12,375,Asteraceae,10.1016/j.fitote.2018.01.002,http://www.inflamnat.com/#/main/search/detail?id=375,Asteraceae,,,,,,
C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,376,Asteraceae,10.1016/j.fitote.2018.01.002,http://www.inflamnat.com/#/main/search/detail?id=376,Asteraceae,,,,,,
C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,377,Asteraceae,10.1016/j.fitote.2018.01.002,http://www.inflamnat.com/#/main/search/detail?id=377,Asteraceae,,,,,,
C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)O)C[C@@H]3C(=O)O[C@H]4[C@H]3CCC(=C)[C@@H]3CCC(=C)[C@H]43)[C@@H]12,378,Asteraceae,10.1016/j.fitote.2018.01.002,http://www.inflamnat.com/#/main/search/detail?id=378,Asteraceae,,,,,,
C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H](O)[C@]3(C)CC[C@@H]12,379,Compositae,10.1016/j.intimp.2012.04.016,http://www.inflamnat.com/#/main/search/detail?id=379,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC(=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12,380,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=380,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC(=O)[C@@]3(C)[C@@H](O)[C@H]12,381,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=381,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3CCC(=O)[C@@]3(C)C[C@H]12,382,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=382,Compositae,,,,,,
CC(=O)O[C@H]1[C@H]2[C@H](C[C@@H](C)[C@@H]3CCC(=O)[C@]31C)OC(=O)[C@@H]2C,383,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=383,Compositae,,,,,,
C[C@@H]1C[C@@H]2OC(=O)[C@H](C)[C@H]2[C@H](O)[C@]2(C)C(=O)CC[C@@H]12,384,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=384,Compositae,,,,,,
C[C@@H]1C[C@@H]2OC(=O)[C@H](C)[C@H]2C[C@]2(C)C(=O)CC[C@@H]12,385,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=385,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC(O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12,386,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=386,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CCC(OC(C)=O)[C@@]3(C)[C@@H](O)[C@H]12,387,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=387,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3CC[C@H](O)[C@@]3(C)C[C@H]12,388,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=388,Compositae,,,,,,
C=C1C(=O)O[C@H]2CC(=C)[C@H]3CC[C@@](C)(O)[C@@H]3C[C@H]12,389,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=389,Compositae,,,,,,
C=C1C[C@H]2OC(=O)C(=C)[C@H]2C[C@@H]2[C@@H]1CC[C@@]2(C)O,390,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=390,Compositae,,,,,,
C=C1C[C@@H]2OC(=O)[C@H](C)[C@H]2C[C@@H]2[C@@H]1CC[C@@]2(C)O,391,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=391,Compositae,,,,,,
C=C1C[C@@H]2OC(=O)[C@@H](C)[C@H]2C[C@@H]2[C@@H]1CC[C@@]2(C)O,392,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=392,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@H](C)[C@@H]3CC[C@@]4(C)O[C@@]34C[C@H]12,393,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=393,Compositae,,,,,,
C=C1C[C@H]2OC(=O)C(=C)[C@H]2C[C@@H]2[C@@H]1CC[C@]2(C)O,394,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=394,Compositae,,,,,,
C=C1C(=O)O[C@H](CC(C)=O)[C@@H]1CC1=C(C)CCC1=O,395,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=395,Compositae,,,,,,
C=C1C(=O)O[C@H]2C=C(C)[C@@H]3CC[C@](C)(O)[C@@H]3C[C@H]12,396,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=396,Compositae,,,,,,
C=C1C(=O)O[C@H]2C[C@H](C)[C@@H]3CC(=O)C(C)=C3C[C@H]12,397,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=397,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,398,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=398,Compositae,,,,,,
C=C1C2C[C@@H]3C(=C)C(=O)O[C@@H]3C[C@@]2(C)[C@@H](O)C[C@H]1O,399,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=399,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@]3(C)C(C[C@H]12)C(=C)[C@H](OC(=O)C(C)C)C[C@@H]3O,400,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=400,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@H](C)C(CCC(C)=O)=CC[C@H]12,401,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=401,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@H](C)C(CCC(C)O)=CC[C@H]12,402,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=402,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@]3(C)[C@@H](CCC(C)=O)[C@@H]3C[C@H]12,403,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=403,Compositae,,,,,,
CC(O)CCC1=CC[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H]1C,404,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=404,Compositae,,,,,,
C=C(CCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)[C@H]1CC(C)(C)[C@@H]1CCC(C)=O,405,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=405,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@]3(C)O[C@@H]3CC[C@@]3(C)O[C@H]3C[C@@H]12,406,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=406,Compositae,,,,,,
C=C1C(=O)O[C@H]2CC(=C)[C@H]3CC[C@@](C)(O)[C@@H]3[C@@H](O)[C@H]12,407,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=407,Compositae,,,,,,
C=C1C(=O)O[C@H]2C=C(C)[C@H]3CC[C@@](C)(O)[C@@H]3[C@@H](O)[C@H]12,408,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=408,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@]3(C)C(C[C@H]12)C(=C)[C@H](OC(=O)C=C(C)C)C[C@@H]3O,409,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=409,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@@H](C)C(CCC(C)O)=CC[C@H]12,410,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=410,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@H](C)C(CCC(C)OC(C)=O)=CC[C@H]12,411,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=411,Compositae,,,,,,
CC(=O)CCC1=CC[C@H]2[C@@H](C[C@@H]1C)OC(=O)[C@@H]2C,412,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=412,Compositae,,,,,,
C=C1C(=O)O[C@@H]2C[C@H](C)[C@]3(CCC(C)O)O[C@@H]3C[C@H]12,413,Compositae,10.1016/j.ejmech.2011.08.047,http://www.inflamnat.com/#/main/search/detail?id=413,Compositae,,,,,,
C/C=C(/C)C(=O)O[C@@H]1C[C@H](C)[C@H]2CC(=O)C(C)=C2C[C@@H]1C(C)(C)OC(C)=O,439,Umbelliferae,10.1155/2017/7250968,http://www.inflamnat.com/#/main/search/detail?id=439,Umbelliferae,,,,,,
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,451,Zingiberaceae,10.1016/j.intimp.2018.01.001,http://www.inflamnat.com/#/main/search/detail?id=451,Zingiberaceae,,,,,,
C=C(C)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1,487,Cyperaceae,10.1039/c8fo00057c,http://www.inflamnat.com/#/main/search/detail?id=487,Cyperaceae,,,,,,
C=C1CCC[C@H]2[C@](C)(CCC3=CCC(C4=CC(=O)OC4O)OC3)[C@H](C)CC[C@]12C,36,Marine,10.1517/13543784.15.10.1235,http://www.inflamnat.com/#/main/search/detail?id=36,Marine,,,,,,
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,117,Fungi,10.1007/s12272-016-0865-y,http://www.inflamnat.com/#/main/search/detail?id=117,Fungi,,,,,,
C/C1=C\CC2=C(C/C(C)=C/CC1)OC=C2C,138,Zingiberaceae,10.1080/14786410500462900,http://www.inflamnat.com/#/main/search/detail?id=138,Zingiberaceae,,,,,,
C/C1=C\C(=O)C2=C(C/C(C)=C/CC1)OC=C2C,139,Zingiberaceae,10.1080/14786410500462900,http://www.inflamnat.com/#/main/search/detail?id=139,Zingiberaceae,,,,,,
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,28,Widely distributed in plant,10.1016/j.biopha.2017.04.092,http://www.inflamnat.com/#/main/search/detail?id=28,Widely distributed in plant,,,,,,
CC1=C2[C@H]3OC(=O)[C@H](C)[C@@H]3CC[C@@](C)(O)[C@@H]2[C@H]2[C@H]3C[C@]4(C)O[C@@]5(C)CC[C@H]6[C@H](C)C(=O)O[C@@H]6[C@@]4([C@@H]35)[C@@H]12,43,Compositae,10.1016/j.ejphar.2015.10.011,http://www.inflamnat.com/#/main/search/detail?id=43,Compositae,,,,,,
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,70,Compositae,10.1016/j.intimp.2016.10.006,http://www.inflamnat.com/#/main/search/detail?id=70,Compositae,,,,,,
C=C1CC[C@H]2C(=C)CC[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,91,Compositae,10.1016/j.ejphar.2014.02.031,http://www.inflamnat.com/#/main/search/detail?id=91,Compositae,,,,,,
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,5,Compositae,10.1080/08923973.2016.1267744,http://www.inflamnat.com/#/main/search/detail?id=5,Compositae,,,,,,
C=C(CO)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]21,79,Compositae,10.1007/s11418-018-1250-6,http://www.inflamnat.com/#/main/search/detail?id=79,Compositae,,,,,,
C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](O)C[C@H]3O[C@]3(C)C[C@@H](OC(=O)/C(C)=C/C)[C@H]12,176,Compositae,10.1016/j.biopha.2017.01.041,http://www.inflamnat.com/#/main/search/detail?id=176,Compositae,,,,,,
C=C(CO)C(=O)O[C@@H]1[C@H]2C(=C)[C@@H](O)C[C@H]2C(=C)C[C@@H]2OC(=O)C(=C)[C@@H]12,178,Compositae,10.1016/j.fct.2017.11.014,http://www.inflamnat.com/#/main/search/detail?id=178,Compositae,,,,,,
CCCCC[C@H](/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O)OC(C)=O,123,Marine,10.1111/jphp.12138,http://www.inflamnat.com/#/main/search/detail?id=123,Marine,,,,,,
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C=CC(O)=C3)[C@@H](C)CC[C@]12C,17,Marine,10.1016/0014-2999(94)90759-5,http://www.inflamnat.com/#/main/search/detail?id=17,Marine,,,,,,
C=C[C@@](C)(/C=C/C1=CC=C(O)C=C1)CCC=C(C)C,21,Papilionaceae  ,10.1111/j.2042-7158.1996.tb06016.x,http://www.inflamnat.com/#/main/search/detail?id=21,Papilionaceae  ,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)/C(C)=C\C)[C@@](C)(O)[C@@]13O[C@@H]1[C@@H]1O[C@]1(C)[C@H]23,623,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=623,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)/C(C)=C/C)[C@@](C)(O)[C@@]13O[C@@H]1[C@@H]1O[C@]1(C)[C@H]23,624,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=624,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)C=C(C)C)[C@@](C)(O)[C@@]13O[C@@H]1[C@@H]1O[C@]1(C)[C@H]23,625,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=625,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)/C(C)=C\C)[C@@](C)(O)[C@]13O[C@H]1[C@H]1O[C@@]1(C)[C@H]23,626,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=626,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)/C(C)=C/C)[C@@](C)(O)[C@]13O[C@H]1[C@H]1O[C@@]1(C)[C@H]23,627,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=627,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1C[C@@H](OC(=O)/C(C)=C\C)[C@@](C)(O)[C@]13O[C@H]1[C@@H](O)[C@@](C)(O)[C@H]23,628,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=628,Compositae,,,,,,
C=C(C)C(=O)O[C@@H]1C[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2[C@](C)(O)[C@@H](Cl)[C@@H]3O[C@@]32[C@]1(C)O,629,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=629,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C=C(C)C)C[C@@](C)(O)[C@@]13CC[C@@](C)(OO1)[C@H]23,630,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=630,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)/C(C)=C/C)C[C@@](C)(O)[C@@]13CC[C@@](C)(OO1)[C@H]23,631,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=631,Compositae,,,,,,
C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)[C@]13O[C@H]1[C@@H](O)[C@](C)(O)[C@H]23,632,Compositae,10.1021/acs.jnatprod.7b00867,http://www.inflamnat.com/#/main/search/detail?id=632,Compositae,,,,,,
CC1=CC(=O)C[C@@H](C)[C@@]1(C)CC/C(C)=C/CC/C(C)=C/CCC1=CC(=O)OC1,77,Marine,10.1042/bj3460793,http://www.inflamnat.com/#/main/search/detail?id=77,Marine,,,,,,
CC(=O)O[C@@H]1O[C@@H](C2=CC(=O)OC2O)C[C@@H]2[C@@H]1CC[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)CCC[C@]12C,37,Marine,10.1517/13543784.15.10.1235,http://www.inflamnat.com/#/main/search/detail?id=37,Marine,,,,,,
CC1=C[C@](C)(/C=C(C)/C=C/C2=CC=CC=C2)[C@](C)(C(=O)O)[C@H]2C(C)=C[C@@H](C)[C@H]12,310,Marine,10.1021/np100233d,http://www.inflamnat.com/#/main/search/detail?id=310,Marine,,,,,,
C=C1C(=O)O[C@H]2C[C@H]1CC[C@@]1(C)O[C@@H]1CC/C(C)=C/CC[C@]2(C)O,132,Marine,10.1007/bf01971441,http://www.inflamnat.com/#/main/search/detail?id=132,Marine,,,,,,
CC(C)=CC[C@H]1C[C@@]23C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)C4=CC(O)=C(O)C=C4)=C2OC1(C)C)C3=O,201,Clusiaceae,10.1021/jf405790q,http://www.inflamnat.com/#/main/search/detail?id=201,Clusiaceae,,,,,,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(O)C=CC(O)=C1)CO,210,Marine,10.1016/0014-2999(95)00419-l,http://www.inflamnat.com/#/main/search/detail?id=210,Marine,,,,,,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(O)C=CC(O)=C1,211,Marine,10.1016/0014-2999(95)00419-l,http://www.inflamnat.com/#/main/search/detail?id=211,Marine,,,,,,
C/C=C(/CO)C(CCO)CC(=O)OC,555,Oleaceae,10.1016/j.phytol.2018.07.009,http://www.inflamnat.com/#/main/search/detail?id=555,Oleaceae,,,,,,
CC(C)(O)[C@@H]1CC[C@@]2(C)CCC[C@](C)(O)[C@@H]2C1,556,Oleaceae,10.1016/j.phytol.2018.07.009,http://www.inflamnat.com/#/main/search/detail?id=556,Oleaceae,,,,,,
CC(=O)O[C@@H]1CC2C(C)(C)C(=O)C=C[C@]2(C)C2CC[C@@]3(C)[C@H](C4=COC=C4)OC(=O)C4OC43[C@@]21C,150,Jasmine secco,10.1016/j.phrs.2016.09.015,http://www.inflamnat.com/#/main/search/detail?id=150,Jasmine secco,,,,,,
C=C1[C@@H]2CC[C@@]3(C)[C@H](C4=COC=C4)OC(=O)C[C@@]13O[C@@H]1CC(=O)C(C)(C)[C@@H](CC(=O)OC)[C@]12C,248,Meliaceae,10.1002/ptr.5212,http://www.inflamnat.com/#/main/search/detail?id=248,Meliaceae,,,,,,
CC(C)[C@@]1(C)CC[C@H]([C@H]2CC[C@@]3(C)[C@@H]4CC[C@@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,25,Annonaceae,10.1021/np060333v,http://www.inflamnat.com/#/main/search/detail?id=25,Annonaceae,,,,,,
C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,32,Rubiaceae,10.1038/aps.2016.102,http://www.inflamnat.com/#/main/search/detail?id=32,Rubiaceae,,,,,,
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,48,Celastraceae,10.1016/j.bmc.2012.06.050,http://www.inflamnat.com/#/main/search/detail?id=48,Celastraceae,,,,,,
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,69,Lythraceae,10.1371/journal.pone.0125709,http://www.inflamnat.com/#/main/search/detail?id=69,Lythraceae,,,,,,
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,71,Cucurbitaceae,10.3109/08923973.2015.1085065,http://www.inflamnat.com/#/main/search/detail?id=71,Cucurbitaceae,,,,,,
CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,72,Cucurbitaceae,10.1124/jpet.106.107003,http://www.inflamnat.com/#/main/search/detail?id=72,Cucurbitaceae,,,,,,
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,73,Cucurbitaceae,10.1007/s00011-013-0598-z,http://www.inflamnat.com/#/main/search/detail?id=73,Cucurbitaceae,,,,,,
CC1(C)CC[C@@]2(C3=COC=C3)CC=C3[C@]4(C)CC[C@@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]2C1,87,Rhizophoraceae,10.1016/j.phytochem.2016.12.013,http://www.inflamnat.com/#/main/search/detail?id=87,Rhizophoraceae,,,,,,
C/C=C(\C)C/C=C(\C)CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CCC2C4=CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C,88,Rhizophoraceae,10.1016/j.phytochem.2016.12.013,http://www.inflamnat.com/#/main/search/detail?id=88,Rhizophoraceae,,,,,,
CC(=O)C1=CC[C@@H]2[C@]3(C)CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@H]3C[C@H](OC(=O)C[C@H](C)O)[C@@]2(C)[C@H]1C=O,94,Marine,10.1007/bf01971441,http://www.inflamnat.com/#/main/search/detail?id=94,Marine,,,,,,
C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,120,Hippocastanaceae,10.3892/etm.2013.1128,http://www.inflamnat.com/#/main/search/detail?id=120,Hippocastanaceae,,,,,,
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,127,Marine,10.1002/jcb.24062,http://www.inflamnat.com/#/main/search/detail?id=127,Marine,,,,,,
C[C@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,180,Meliaceae,10.1021/np5010196,http://www.inflamnat.com/#/main/search/detail?id=180,Meliaceae,,,,,,
